Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
86	2626.404827594757	1000	88000	678.8609118986988	590.1292573096758	152	88000
87	2655.2049515247345	1000	89000	678.8609118986988	31.942984439152568	156	89000
88	2684.035819530487	1000	90000	678.8609118986988	376.0399477208102	157	90000
89	2712.945665359497	1000	91000	678.8609118986988	366.53568401495403	158	91000
90	2762.8787989616394	1000	92000	678.8609118986988	394.81524097385113	160	92000
91	2791.0924224853516	1000	93000	678.8609118986988	561.0231442629114	161	93000
92	2819.8705911636353	1000	94000	678.8609118986988	539.1044022985722	162	94000
93	2848.56564617157	1000	95000	678.8609118986988	449.35095265939384	163	95000
94	2877.1842470169067	1000	96000	678.8609118986988	386.21225747542996	164	96000
95	2915.816419839859	1000	97000	678.8609118986988	431.21113177386087	165	97000
96	2955.5447721481323	1000	98000	678.8609118986988	540.3399688394547	166	98000
97	2984.1065742969513	1000	99000	678.8609118986988	545.767173472868	167	99000
98	3012.7433428764343	1000	100000	678.8609118986988	554.4672949593412	168	100000
99	3041.551782131195	1000	101000	701.3415400575706	701.3415400575706	169	101000
100	3070.4886379241943	1000	102000	701.3415400575706	24.47027062221916	171	102000
101	3111.3321104049683	1000	103000	701.3415400575706	49.12512544124874	173	103000
102	3147.8141498565674	1000	104000	701.3415400575706	444.9718393098214	174	104000
103	3176.3655803203583	1000	105000	701.3415400575706	468.7909514328807	175	105000
104	3204.7952201366425	1000	106000	701.3415400575706	512.6721836452106	176	106000
105	3233.716675758362	1000	107000	701.3415400575706	374.4794465040537	177	107000
106	3262.5118923187256	1000	108000	701.3415400575706	351.7566642738912	178	108000
107	3309.6903376579285	1000	109000	1001.0395268171959	1001.0395268171959	179	109000
108	3338.129395723343	1000	110000	1001.0395268171959	497.9074450597615	180	110000
109	3366.536206483841	1000	111000	1001.0395268171959	551.5118626529407	181	111000
110	3395.284651041031	1000	112000	1001.0395268171959	696.5169773183483	182	112000
111	3424.1322813034058	1000	113000	1001.0395268171959	474.83614985612013	183	113000
112	3463.8230695724487	1000	114000	1001.0395268171959	444.89289972789146	184	114000
113	3504.109531879425	1000	115000	1001.0395268171959	426.6722505033271	185	115000
114	3532.603188753128	1000	116000	1001.0395268171959	89.74544917252992	187	116000
115	3561.4366075992584	1000	117000	1001.0395268171959	112.64690887140324	190	117000
116	3590.4019684791565	1000	118000	1001.0395268171959	106.57463100448487	192	118000
117	3619.1161999702454	1000	119000	1001.0395268171959	639.5265083276474	193	119000
118	3659.070110797882	1000	120000	1001.0395268171959	405.18873681160585	194	120000
119	3698.4440643787384	1000	121000	1001.0395268171959	430.7483383145228	195	121000
120	3726.985404729843	1000	122000	1001.0395268171959	155.6615570684938	197	122000
121	3755.7165620326996	1000	123000	1001.0395268171959	451.243029390462	198	123000
122	3784.453501224518	1000	124000	1001.0395268171959	635.5719479919896	199	124000
123	3813.1886065006256	1000	125000	1001.0395268171959	755.2841465347893	200	125000
124	3858.0494215488434	1000	126000	1001.0395268171959	470.9183334197622	201	126000
125	3892.256192445755	1000	127000	1001.0395268171959	332.120906834403	202	127000
126	3920.831752061844	1000	128000	1001.0395268171959	116.35930759838311	205	128000
127	3949.3256421089172	1000	129000	1001.0395268171959	22.095720250504506	208	129000
128	3978.232147693634	1000	130000	1001.0395268171959	535.162413793259	209	130000
129	4007.0923273563385	1000	131000	1001.0395268171959	342.08998858497466	212	131000
130	4056.118422985077	1000	132000	1001.0395268171959	505.4262205926683	213	132000
131	4084.467521905899	1000	133000	1001.0395268171959	375.3764529163673	214	133000
132	4113.047810077667	1000	134000	1001.0395268171959	402.3268158762483	215	134000
133	4141.730337142944	1000	135000	1001.0395268171959	208.6116330384329	216	135000
134	4170.638934612274	1000	136000	1001.0395268171959	389.2246745999796	217	136000
135	4206.939045667648	1000	137000	1001.0395268171959	321.1448501518669	218	137000
136	4248.4010009765625	1000	138000	1001.0395268171959	669.2568326513485	219	138000
137	4276.726289272308	1000	139000	1001.0395268171959	37.0357055593367	222	139000
138	4305.403098583221	1000	140000	1001.0395268171959	457.9958592529832	223	140000
139	4334.075556278229	1000	141000	1001.0395268171959	407.7150438085931	224	141000
140	4366.201833963394	1000	142000	1001.0395268171959	564.9089177702845	225	142000
141	4410.9384162425995	1000	143000	1001.0395268171959	115.87534441901525	227	143000
142	4439.185258388519	1000	144000	1001.0395268171959	357.98288817460696	228	144000
143	4467.887971878052	1000	145000	1001.0395268171959	823.878160784944	229	145000
144	4496.685939073563	1000	146000	1001.0395268171959	270.558478220655	232	146000
145	4525.252485513687	1000	147000	1001.0395268171959	358.15883380675035	233	147000
146	4562.159224510193	1000	148000	1001.0395268171959	457.12212986758766	234	148000
147	4603.12416267395	1000	149000	1001.0395268171959	482.8006770405407	236	149000
148	4631.44158244133	1000	150000	1001.0395268171959	325.9974431165873	237	150000
149	4660.0094537734985	1000	151000	1001.0395268171959	412.5784548301892	238	151000
150	4688.668694257736	1000	152000	1001.0395268171959	208.83265932415043	239	152000
151	4720.872197151184	1000	153000	1001.0395268171959	125.40573407947988	242	153000
152	4765.750239372253	1000	154000	1001.0395268171959	355.90572410644944	243	154000
153	4793.907614707947	1000	155000	1001.0395268171959	229.56662394201294	245	155000
154	4822.410450458527	1000	156000	1001.0395268171959	369.56442641997955	246	156000
155	4850.985725641251	1000	157000	1001.0395268171959	333.95373304210386	247	157000
156	4887.899530887604	1000	158000	1001.0395268171959	379.0044089666251	248	158000
157	4929.426287651062	1000	159000	1001.0395268171959	481.0678011507477	249	159000
158	4957.770751476288	1000	160000	1001.0395268171959	402.0711499029712	251	160000
159	4986.202887058258	1000	161000	1001.0395268171959	655.418858467172	252	161000
160	5014.8867292404175	1000	162000	1001.0395268171959	118.26348418392706	254	162000
161	5043.63479924202	1000	163000	1001.0395268171959	477.29717220413346	255	163000
162	5090.961952209473	1000	164000	1001.0395268171959	262.3134478658943	257	164000
163	5119.513344287872	1000	165000	1001.0395268171959	396.6462132964831	258	165000
164	5147.934717416763	1000	166000	1001.0395268171959	425.34720927596425	259	166000
165	5176.696635961533	1000	167000	1001.0395268171959	658.3040905486556	260	167000
166	5205.422070980072	1000	168000	1001.0395268171959	408.5354807175083	261	168000
167	5238.189323186874	1000	169000	1001.0395268171959	147.4314249251481	264	169000
168	5283.32515835762	1000	170000	1001.0395268171959	338.23601636755507	265	170000
169	5311.5529816150665	1000	171000	1001.0395268171959	338.34640367557006	266	171000
170	5340.017294406891	1000	172000	1001.0395268171959	454.1975905057701	268	172000
171	5368.5087032318115	1000	173000	1001.0395268171959	291.62814571903175	269	173000
172	5397.162692070007	1000	174000	1001.0395268171959	485.785995822296	270	174000
173	5430.2953815460205	1000	175000	1001.0395268171959	456.68082884800793	271	175000
174	5475.578644752502	1000	176000	1001.0395268171959	26.86396113840275	274	176000
175	5503.985482931137	1000	177000	1001.0395268171959	58.10098604374762	276	177000
176	5532.479400396347	1000	178000	1001.0395268171959	592.44049092974	277	178000
177	5561.087169647217	1000	179000	1001.0395268171959	549.9177882968728	278	179000
178	5589.946530342102	1000	180000	1001.0395268171959	594.0611813784482	279	180000
179	5627.150152921677	1000	181000	1001.0395268171959	496.08033997057436	280	181000
180	5667.55899143219	1000	182000	1001.0395268171959	526.3984173432746	281	182000
181	5695.864000558853	1000	183000	1001.0395268171959	232.49417831724253	283	183000
182	5724.607796669006	1000	184000	1001.0395268171959	213.18201586891485	285	184000
183	5753.216496706009	1000	185000	1001.0395268171959	368.94891016873635	286	185000
184	5781.900386810303	1000	186000	1001.0395268171959	453.52509831870805	287	186000
185	5815.600791692734	1000	187000	1001.0395268171959	354.9248064155833	288	187000
186	5860.452469587326	1000	188000	1001.0395268171959	26.138386928907284	290	188000
187	5888.796982526779	1000	189000	1001.0395268171959	317.4199135935506	291	189000
188	5917.372599124908	1000	190000	1001.0395268171959	333.46961580440944	292	190000
189	5946.089990854263	1000	191000	1001.0395268171959	465.50708449890465	293	191000
190	5974.8519332408905	1000	192000	1001.0395268171959	587.9987893568459	294	192000
191	6008.160843133926	1000	193000	1001.0395268171959	349.49746206745215	295	193000
192	6051.537083387375	1000	194000	1001.0395268171959	888.836002073561	296	194000
193	6079.805377960205	1000	195000	1072.1115843493926	68.64181600875395	298	195000
194	6108.234233140945	1000	196000	1072.1115843493926	449.19513067987293	299	196000
195	6137.033617258072	1000	197000	1072.1115843493926	232.76186032578744	301	197000
196	6165.70411157608	1000	198000	1072.1115843493926	523.9192823505362	302	198000
197	6197.650094270706	1000	199000	1072.1115843493926	425.0795720540274	303	199000
198	6243.421403646469	1000	200000	1072.1115843493926	562.0763562841342	304	200000
199	6271.568651914597	1000	201000	1072.1115843493926	89.01933325728419	309	201000
200	6300.362619400024	1000	202000	1072.1115843493926	522.8713609721073	310	202000
201	6328.975015163422	1000	203000	1072.1115843493926	717.852922060722	311	203000
202	6357.924510717392	1000	204000	1072.1115843493926	620.040847505	312	204000
203	6396.9722855091095	1000	205000	1072.1115843493926	372.2375602917235	313	205000
204	6437.574264526367	1000	206000	1072.1115843493926	406.3399130111879	314	206000
205	6465.938373565674	1000	207000	1072.1115843493926	299.7202215323807	316	207000
206	6494.490717411041	1000	208000	1072.1115843493926	404.46248705029325	317	208000
207	6522.876529932022	1000	209000	1072.1115843493926	451.8182269520466	318	209000
208	6551.709121704102	1000	210000	1072.1115843493926	378.42197911144564	319	210000
209	6582.5519115924835	1000	211000	1289.969926669912	1289.969926669912	320	211000
210	6630.237641572952	1000	212000	1289.969926669912	541.220074505409	321	212000
211	6658.458696365356	1000	213000	1289.969926669912	346.1322525253011	322	213000
212	6687.231468915939	1000	214000	1289.969926669912	12.18343233844344	324	214000
213	6715.962418794632	1000	215000	1289.969926669912	633.5842949906321	325	215000
214	6744.709198474884	1000	216000	1289.969926669912	515.338083354611	326	216000
215	6781.349812507629	1000	217000	1289.969926669912	731.5902776544866	327	217000
216	6822.5394949913025	1000	218000	1289.969926669912	460.07222141903605	328	218000
217	6850.734689712524	1000	219000	1289.969926669912	895.5022546205813	329	219000
218	6879.357401132584	1000	220000	1289.969926669912	479.03602064472904	330	220000
219	6907.831533432007	1000	221000	1289.969926669912	369.7090021355425	331	221000
220	6936.388248920441	1000	222000	1289.969926669912	917.7697110645163	332	222000
221	6972.639985084534	1000	223000	1289.969926669912	765.4198602827145	333	223000
222	7016.576845884323	1000	224000	1289.969926669912	376.9320711463024	335	224000
223	7044.884099006653	1000	225000	1289.969926669912	418.52699519923476	336	225000
224	7073.59793305397	1000	226000	1289.969926669912	155.38019997538947	339	226000
225	7102.169110774994	1000	227000	1289.969926669912	331.90798027728323	340	227000
226	7130.877404928207	1000	228000	1289.969926669912	431.153701023328	342	228000
227	7172.668375015259	1000	229000	1289.969926669912	292.89777077501657	344	229000
228	7208.7166340351105	1000	230000	1289.969926669912	479.6960206757503	345	230000
229	7237.107220172882	1000	231000	1289.969926669912	81.08744598159605	347	231000
230	7265.6382846832275	1000	232000	1289.969926669912	438.6210787969718	348	232000
231	7294.230155944824	1000	233000	1296.8656627709727	1296.8656627709727	349	233000
232	7324.07190489769	1000	234000	1296.8656627709727	408.2660262689249	350	234000
233	7371.318420410156	1000	235000	1296.8656627709727	489.55853025234666	351	235000
234	7399.784169435501	1000	236000	1296.8656627709727	646.2915761077054	352	236000
235	7428.401221513748	1000	237000	1296.8656627709727	901.433317256531	353	237000
236	7456.954617977142	1000	238000	1296.8656627709727	355.0384202032278	354	238000
237	7485.894167900085	1000	239000	1296.8656627709727	874.3606840605037	355	239000
238	7520.8882484436035	1000	240000	1296.8656627709727	426.11899006395663	356	240000
239	7563.787634372711	1000	241000	1296.8656627709727	108.78749677322418	358	241000
240	7592.216738939285	1000	242000	1296.8656627709727	1036.6437555201153	359	242000
241	7620.8574249744415	1000	243000	1296.8656627709727	391.7085161158519	360	243000
242	7649.360027074814	1000	244000	1296.8656627709727	828.8328217567962	361	244000
243	7677.71154665947	1000	245000	1381.5476818221007	1381.5476818221007	362	245000
244	7718.39124250412	1000	246000	1381.5476818221007	498.0129051305985	363	246000
245	7754.745328426361	1000	247000	1381.5476818221007	943.0767545752492	364	247000
246	7783.12127327919	1000	248000	1381.5476818221007	1221.7501808309287	365	248000
247	7811.6227605342865	1000	249000	1381.5476818221007	880.6210088407638	366	249000
248	7840.166298627853	1000	250000	1381.5476818221007	188.37528032880158	368	250000
249	7872.761489391327	1000	251000	1381.5476818221007	366.6971290207065	369	251000
250	7917.37823176384	1000	252000	1381.5476818221007	179.24962406004536	371	252000
251	7945.490352869034	1000	253000	1381.5476818221007	733.4651928703208	373	253000
252	7973.874083518982	1000	254000	1381.5476818221007	1308.1549281507494	374	254000
253	8002.475622177124	1000	255000	1381.5476818221007	811.8082369593219	375	255000
254	8031.091411113739	1000	256000	1381.5476818221007	593.3703435789631	376	256000
255	8059.9391939640045	1000	257000	1381.5476818221007	1321.5875039225875	377	257000
256	8102.3416447639465	1000	258000	1381.5476818221007	721.2761911039346	378	258000
257	8137.200254201889	1000	259000	1381.5476818221007	334.1177327130905	379	259000
258	8165.437669754028	1000	260000	1381.5476818221007	231.81776686858095	381	260000
259	8193.796887159348	1000	261000	1381.5476818221007	900.2952734955767	382	261000
260	8222.404066801071	1000	262000	1381.5476818221007	840.3785096431669	383	262000
261	8265.662904024124	1000	263000	1528.2316951478192	1528.2316951478192	384	263000
262	8298.86581158638	1000	264000	1528.2316951478192	1007.5389136945557	385	264000
263	8327.362299919128	1000	265000	1528.2316951478192	254.59623532119647	388	265000
264	8355.985918045044	1000	266000	1528.2316951478192	308.1553889561395	389	266000
265	8384.640555858612	1000	267000	1528.2316951478192	784.4757113201688	390	267000
266	8413.163600444794	1000	268000	1528.2316951478192	384.9460461245105	391	268000
267	8457.51320695877	1000	269000	1528.2316951478192	1428.7971377005981	392	269000
268	8490.000876426697	1000	270000	1528.2316951478192	1497.6322155817	393	270000
269	8518.580104112625	1000	271000	1528.2316951478192	479.9681203768672	394	271000
270	8546.970556974411	1000	272000	1528.2316951478192	538.3670362369327	395	272000
271	8575.489981651306	1000	273000	1529.579915060016	1529.579915060016	396	273000
272	8604.092167377472	1000	274000	1554.776999530397	1554.776999530397	397	274000
273	8641.331948280334	1000	275000	1554.776999530397	986.3423749357728	398	275000
274	8682.369339704514	1000	276000	1554.776999530397	537.151068725789	399	276000
275	8710.600063323975	1000	277000	1554.776999530397	927.085737619543	400	277000
276	8738.961975336075	1000	278000	1554.776999530397	950.6540466660914	401	278000
277	8767.357679128647	1000	279000	1554.776999530397	854.6432656283448	402	279000
278	8796.094675064087	1000	280000	1554.776999530397	1520.349743904401	403	280000
279	8830.21599316597	1000	281000	1554.776999530397	423.95488542738605	404	281000
280	8871.105645418167	1000	282000	1554.776999530397	616.0483478339517	405	282000
281	8899.640468597412	1000	283000	1554.776999530397	1553.5203679603105	406	283000
282	8928.131050825119	1000	284000	1554.776999530397	750.159612367712	407	284000
283	8956.682960510254	1000	285000	1554.776999530397	1549.5075738470891	408	285000
284	8985.466675043106	1000	286000	1554.776999530397	1047.4083866934045	410	286000
285	9033.435320138931	1000	287000	1554.776999530397	924.7100846301339	411	287000
286	9061.572731256485	1000	288000	1554.776999530397	514.6246681463803	412	288000
287	9090.044907093048	1000	289000	1554.776999530397	1510.3096995123044	413	289000
288	9118.67229795456	1000	290000	1554.776999530397	862.6365316586251	414	290000
289	9147.24987912178	1000	291000	1554.776999530397	1343.3597216838973	415	291000
290	9175.844516038895	1000	292000	1554.776999530397	570.2136804664569	416	292000
291	9223.907177686691	1000	293000	1554.776999530397	1281.641557106065	417	293000
292	9252.032263994217	1000	294000	1554.776999530397	540.346881095315	418	294000
293	9280.484827756882	1000	295000	1554.776999530397	881.7305953715362	420	295000
294	9309.388119220734	1000	296000	1554.776999530397	1154.4151109756133	421	296000
295	9337.938371658325	1000	297000	1554.776999530397	97.41558510335972	423	297000
296	9367.634763717651	1000	298000	1554.776999530397	344.13970385279873	425	298000
297	9414.801660776138	1000	299000	1554.776999530397	961.6998963148712	426	299000
298	9442.946496009827	1000	300000	1554.776999530397	838.4257900510949	427	300000
299	9471.36816573143	1000	301000	1554.776999530397	1299.1660914810245	428	301000
300	9499.872724294662	1000	302000	1554.776999530397	568.3134301410739	429	302000
301	9528.365452528	1000	303000	1554.776999530397	421.4873127746488	430	303000
302	9561.503014087677	1000	304000	1670.7009094747236	1670.7009094747236	431	304000
303	9604.664509773254	1000	305000	1670.7009094747236	41.39554565338965	433	305000
304	9632.818457603455	1000	306000	1670.7009094747236	565.534409335581	434	306000
305	9661.229368925095	1000	307000	1670.7009094747236	1639.6897247235565	435	307000
306	9689.719039916992	1000	308000	1670.7009094747236	1098.824855482881	437	308000
307	9718.278581380844	1000	309000	1670.7009094747236	603.8501208225928	438	309000
308	9754.907628536224	1000	310000	1670.7009094747236	968.6720123504512	439	310000
309	9794.016803264618	1000	311000	1670.7009094747236	612.0411533763571	440	311000
310	9822.159226894379	1000	312000	1670.7009094747236	411.8986491338291	442	312000
311	9850.573434591293	1000	313000	1702.7202293607784	1702.7202293607784	443	313000
312	9879.01679110527	1000	314000	1702.7202293607784	385.579119556176	444	314000
313	9907.420897006989	1000	315000	1702.7202293607784	1161.324578026506	445	315000
314	9950.282803535461	1000	316000	1818.303331371746	1818.303331371746	446	316000
315	9983.243043899536	1000	317000	1818.303331371746	1062.0131292271185	448	317000
316	10011.502395391464	1000	318000	1818.303331371746	1516.0274202026603	449	318000
317	10039.923596858978	1000	319000	1818.303331371746	861.6312809656898	450	319000
318	10068.634992837906	1000	320000	1818.303331371746	346.7479643759446	451	320000
319	10097.344204902649	1000	321000	1818.303331371746	1638.816288225381	452	321000
320	10138.452963352203	1000	322000	1818.303331371746	1160.2236084133522	453	322000
321	10174.165714263916	1000	323000	1818.303331371746	775.3458736630398	454	323000
322	10202.280229091644	1000	324000	1818.303331371746	944.931276131955	456	324000
323	10230.621952056885	1000	325000	1818.303331371746	379.40842567124304	457	325000
324	10258.98691534996	1000	326000	1818.303331371746	1133.8701119840475	458	326000
325	10287.46185183525	1000	327000	1818.303331371746	821.6884803074273	460	327000
326	10316.048946380615	1000	328000	1818.303331371746	875.5081281349301	461	328000
327	10358.269035100937	1000	329000	1818.303331371746	560.721923694368	462	329000
328	10390.727417230606	1000	330000	1818.303331371746	652.9251507720073	463	330000
329	10418.907697677612	1000	331000	1818.303331371746	855.4257664655855	464	331000
330	10447.515257358551	1000	332000	1818.303331371746	594.1824586770209	465	332000
331	10475.850283622742	1000	333000	1818.303331371746	1411.0960700600328	466	333000
332	10505.001614570618	1000	334000	1818.303331371746	1626.0882593441625	467	334000
333	10551.045069932938	1000	335000	1818.303331371746	448.469949374818	468	335000
334	10579.227535963058	1000	336000	1818.303331371746	649.686469948663	469	336000
335	10607.654464483261	1000	337000	1818.303331371746	1310.007315282883	470	337000
336	10636.405029058456	1000	338000	1818.303331371746	1184.7583253757707	471	338000
337	10664.797007799149	1000	339000	1818.303331371746	459.50728979014144	472	339000
338	10693.512923240662	1000	340000	1818.303331371746	1061.776012916454	473	340000
339	10736.46354174614	1000	341000	1818.303331371746	797.503444593115	475	341000
340	10768.728693246841	1000	342000	1818.303331371746	1512.9277274093167	476	342000
341	10797.12507200241	1000	343000	1818.303331371746	1375.7323447954182	477	343000
342	10825.624697446823	1000	344000	1818.303331371746	1514.6030981748129	478	344000
343	10854.29357457161	1000	345000	1833.96996305331	1833.96996305331	479	345000
344	10884.639369726181	1000	346000	1833.96996305331	1376.5010244837638	480	346000
345	10928.370099306107	1000	347000	1833.96996305331	299.77991217184154	481	347000
346	10956.53749036789	1000	348000	1833.96996305331	1437.049801311829	482	348000
347	10984.577115774155	1000	349000	1833.96996305331	624.1889026206711	483	349000
348	11012.845712900162	1000	350000	1833.96996305331	1414.5702747886678	484	350000
349	11041.46368098259	1000	351000	1971.827626045309	650.2990045405178	486	351000
350	11069.849443674088	1000	352000	1971.827626045309	1649.5803205660961	487	352000
351	11103.985629796982	1000	353000	1971.827626045309	1693.9027497854593	488	353000
352	11144.84876203537	1000	354000	1971.827626045309	207.30787819421005	490	354000
353	11173.231888532639	1000	355000	1971.827626045309	1204.1251473910806	491	355000
354	11201.474157333374	1000	356000	1971.827626045309	517.1487203122332	492	356000
355	11230.05003619194	1000	357000	1971.827626045309	713.6061240587752	493	357000
356	11258.588030099869	1000	358000	1971.827626045309	289.3430260204665	495	358000
357	11290.76872754097	1000	359000	1971.827626045309	301.81545869393744	497	359000
358	11333.621937990189	1000	360000	1971.827626045309	1656.8570740181945	498	360000
359	11361.649666786194	1000	361000	1971.827626045309	427.6253989801112	499	361000
360	11389.986189126968	1000	362000	1971.827626045309	1200.678833421025	500	362000
361	11418.38633108139	1000	363000	1971.827626045309	1284.4003932363644	501	363000
362	11447.00109744072	1000	364000	1971.827626045309	1502.7046373505955	502	364000
363	11475.702473640442	1000	365000	1971.827626045309	373.8338174473179	503	365000
364	11522.82809305191	1000	366000	1971.827626045309	602.3864346961137	504	366000
365	11550.970196008682	1000	367000	1971.827626045309	397.2549747087924	505	367000
366	11579.386174201965	1000	368000	1971.827626045309	1643.0417554067233	506	368000
367	11608.016438007355	1000	369000	1971.827626045309	1424.9786279484217	507	369000
