Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3040.5833089351654	58	81.65738	28.104654	125.724335	-20.204224	151.0	0.0	30049	1772891
3087.9241230487823	59	89.56607	22.606428	135.14807	-2.3004694	151.0	0.0	30049	1802940
3135.6897699832916	60	87.36639	22.426626	130.9447	-1.0570126	151.0	0.0	30049	1832989
3183.598380088806	61	77.72247	21.886171	127.039825	-8.841415	151.0	0.0	30049	1863038
3251.377254486084	62	85.62453	19.012817	126.90405	14.413309	151.0	0.0	30049	1893087
3298.089952468872	63	102.09184	22.848146	145.6448	30.05854	151.0	0.0	30049	1923136
3345.305042743683	64	106.772	29.377314	153.11345	-24.151781	151.0	0.0	30049	1953185
3393.000109910965	65	112.83751	25.43497	164.57236	6.283083	151.0	0.0	30049	1983234
3440.4593007564545	66	110.212234	23.106623	149.02422	12.695589	151.0	0.0	30049	2013283
3504.570650100708	67	97.90227	20.322721	137.0782	1.6711473	151.0	0.0	30049	2043332
3551.4421906471252	68	83.06034	20.275934	127.947525	-17.12349	151.0	0.0	30049	2073381
3598.924215555191	69	95.19818	17.244835	139.07059	2.6988573	151.0	0.0	30049	2103430
3646.5948894023895	70	113.56801	17.456587	150.55515	24.859947	151.0	0.0	30049	2133479
3694.5800998210907	71	116.5097	24.164053	154.58615	0.98052025	151.0	0.0	30049	2163528
3742.459904909134	72	123.83269	21.405148	158.55945	19.467335	151.0	0.0	30049	2193577
3809.6782648563385	73	114.07524	21.810839	157.5811	5.2492676	151.0	0.0	30049	2223626
3856.5067965984344	74	91.321236	27.465828	143.1593	-42.858776	151.0	0.0	30049	2253675
3903.7111616134644	75	92.43815	20.561523	144.90262	16.49406	151.0	0.0	30049	2283724
3951.173320531845	76	101.62153	17.093065	146.31674	21.860336	151.0	0.0	30049	2313773
3998.810371398926	77	121.34475	21.228592	166.64728	-14.788103	151.0	0.0	30049	2343822
4067.7827031612396	78	128.99776	26.585518	173.70312	-13.103666	151.0	0.0	30049	2373871
4114.131364822388	79	130.11703	23.578667	178.15303	38.562492	151.0	0.0	30049	2403920
4163.662734508514	80	130.47334	18.076277	173.78586	39.589733	151.0	0.0	30049	2433969
4213.0687799453735	81	126.343925	22.098408	164.62589	-34.995125	151.0	0.0	30049	2464018
4260.410831451416	82	126.440956	19.032578	167.59764	21.618816	151.0	0.0	30049	2494067
4308.126700639725	83	124.95656	16.366224	164.6015	39.61951	151.0	0.0	30049	2524116
4362.03365278244	84	136.08261	14.483502	170.82303	66.92851	151.0	0.0	30049	2554165
4419.201507091522	85	138.97206	16.155998	179.09897	94.015594	151.0	0.0	30049	2584214
