Iteration	mean_reward_(100_episodes)	best_mean_reward	episodes	exploration	learning_rate
2130000	11.44	11.45	1209	0.0957625	0.0001
2140000	11.63	11.65	1212	0.095725	0.0001
2150000	11.68	11.68	1216	0.09568750000000001	0.0001
2160000	11.81	11.81	1220	0.09565	0.0001
2170000	11.96	11.96	1224	0.0956125	0.0001
2180000	12.05	12.05	1228	0.09557500000000001	0.0001
2190000	12.19	12.19	1232	0.09553750000000001	0.0001
2200000	12.26	12.29	1236	0.0955	0.0001
2210000	12.34	12.34	1240	0.0954625	0.0001
2220000	12.42	12.42	1244	0.09542500000000001	0.0001
2230000	12.53	12.53	1249	0.0953875	0.0001
2240000	12.57	12.57	1252	0.09535	0.0001
2250000	12.61	12.61	1257	0.09531250000000001	0.0001
2260000	12.52	12.64	1261	0.095275	0.0001
2270000	12.19	12.64	1264	0.0952375	0.0001
2280000	12.15	12.64	1267	0.0952	0.0001
2290000	12.06	12.64	1270	0.09516250000000001	0.0001
2300000	11.82	12.64	1273	0.095125	0.0001
2310000	11.75	12.64	1276	0.0950875	0.0001
2320000	11.62	12.64	1280	0.09505000000000001	0.0001
2330000	11.59	12.64	1283	0.0950125	0.0001
2340000	11.83	12.64	1287	0.094975	0.0001
2350000	12.07	12.64	1291	0.09493750000000001	0.0001
2360000	11.98	12.64	1294	0.09490000000000001	0.0001
2370000	11.74	12.64	1297	0.0948625	0.0001
2380000	11.82	12.64	1300	0.094825	0.0001
2390000	11.76	12.64	1303	0.09478750000000001	0.0001
2400000	11.93	12.64	1307	0.09475	0.0001
2410000	11.93	12.64	1310	0.0947125	0.0001
2420000	12.01	12.64	1314	0.09467500000000001	0.0001
2430000	11.88	12.64	1317	0.0946375	0.0001
2440000	11.98	12.64	1321	0.0946	0.0001
2450000	11.79	12.64	1324	0.09456250000000001	0.0001
2460000	11.79	12.64	1328	0.094525	0.0001
2470000	11.71	12.64	1331	0.0944875	0.0001
2480000	11.43	12.64	1335	0.09445	0.0001
2490000	11.54	12.64	1339	0.09441250000000001	0.0001
2500000	11.5	12.64	1343	0.094375	0.0001
2510000	11.42	12.64	1347	0.0943375	0.0001
2520000	11.26	12.64	1351	0.09430000000000001	0.0001
2530000	11.24	12.64	1354	0.0942625	0.0001
2540000	11.37	12.64	1359	0.094225	0.0001
2550000	11.63	12.64	1363	0.09418750000000001	0.0001
2560000	11.77	12.64	1367	0.09415000000000001	0.0001
2570000	12.03	12.64	1371	0.0941125	0.0001
2580000	12.25	12.64	1375	0.094075	0.0001
2590000	12.47	12.64	1379	0.09403750000000001	0.0001
2600000	12.68	12.68	1384	0.094	0.0001
2610000	12.8	12.8	1388	0.0939625	0.0001
2620000	12.95	12.95	1392	0.09392500000000001	0.0001
2630000	13.19	13.19	1396	0.0938875	0.0001
2640000	13.38	13.38	1399	0.09385	0.0001
2650000	13.58	13.58	1403	0.09381250000000001	0.0001
2660000	13.54	13.68	1407	0.09377500000000001	0.0001
2670000	13.69	13.69	1411	0.0937375	0.0001
2680000	13.6	13.74	1415	0.0937	0.0001
2690000	13.77	13.77	1418	0.09366250000000001	0.0001
2700000	13.69	13.77	1422	0.093625	0.0001
2710000	13.88	13.88	1426	0.0935875	0.0001
2720000	13.71	13.88	1429	0.09355000000000001	0.0001
2730000	13.77	13.88	1433	0.0935125	0.0001
2740000	13.78	13.94	1437	0.093475	0.0001
2750000	13.88	13.94	1441	0.0934375	0.0001
2760000	13.77	13.94	1445	0.09340000000000001	0.0001
2770000	13.84	13.94	1449	0.0933625	0.0001
2780000	13.87	13.94	1453	0.093325	0.0001
2790000	13.78	13.94	1457	0.09328750000000001	0.0001
2800000	13.61	13.94	1461	0.09325	0.0001
2810000	13.47	13.94	1464	0.0932125	0.0001
2820000	13.55	13.94	1468	0.09317500000000001	0.0001
2830000	13.59	13.94	1472	0.09313750000000001	0.0001
2840000	13.6	13.94	1477	0.0931	0.0001
2850000	13.45	13.94	1480	0.0930625	0.0001
2860000	13.42	13.94	1485	0.09302500000000001	0.0001
2870000	13.36	13.94	1489	0.0929875	0.0001
2880000	13.37	13.94	1493	0.09295	0.0001
2890000	13.37	13.94	1496	0.09291250000000001	0.0001
2900000	13.06	13.94	1500	0.092875	0.0001
2910000	12.97	13.94	1503	0.0928375	0.0001
2920000	12.9	13.94	1506	0.09280000000000001	0.0001
2930000	12.76	13.94	1510	0.0927625	0.0001
2940000	12.83	13.94	1513	0.092725	0.0001
2950000	12.97	13.94	1517	0.0926875	0.0001
2960000	13.08	13.94	1521	0.09265000000000001	0.0001
2970000	13.02	13.94	1525	0.0926125	0.0001
2980000	13.15	13.94	1529	0.092575	0.0001
2990000	13.23	13.94	1534	0.09253750000000001	0.0001
3000000	13.32	13.94	1538	0.0925	0.0001
3010000	13.28	13.94	1542	0.0924625	0.0001
3020000	13.21	13.94	1546	0.09242500000000001	0.0001
3030000	13.14	13.94	1550	0.09238750000000001	0.0001
3040000	13.27	13.94	1554	0.09235	0.0001
3050000	13.47	13.94	1559	0.0923125	0.0001
3060000	13.53	13.94	1563	0.09227500000000001	0.0001
3070000	13.59	13.94	1567	0.0922375	0.0001
3080000	13.51	13.94	1571	0.0922	0.0001
3090000	13.58	13.94	1576	0.09216250000000001	0.0001
3100000	13.57	13.94	1580	0.09212500000000001	0.0001
3110000	13.63	13.94	1584	0.0920875	0.0001
3120000	13.61	13.94	1589	0.09205	0.0001
3130000	13.57	13.94	1592	0.09201250000000001	0.0001
3140000	13.5	13.94	1596	0.091975	0.0001
3150000	13.88	13.94	1601	0.0919375	0.0001
3160000	13.96	13.96	1604	0.09190000000000001	0.0001
3170000	14.2	14.2	1609	0.0918625	0.0001
3180000	14.4	14.4	1613	0.091825	0.0001
3190000	14.49	14.51	1618	0.09178750000000001	0.0001
3200000	14.53	14.53	1622	0.09175	0.0001
3210000	14.65	14.65	1627	0.0917125	0.0001
3220000	14.56	14.65	1631	0.091675	0.0001
3230000	14.62	14.67	1636	0.09163750000000001	0.0001
3240000	14.71	14.71	1640	0.0916	0.0001
3250000	14.91	14.91	1645	0.0915625	0.0001
3260000	14.94	14.94	1649	0.09152500000000001	0.0001
3270000	14.97	14.99	1653	0.0914875	0.0001
3280000	14.94	14.99	1658	0.09145	0.0001
3290000	15.08	15.08	1663	0.09141250000000001	0.0001
3300000	15.15	15.18	1667	0.091375	0.0001
3310000	15.21	15.22	1672	0.0913375	0.0001
3320000	15.3	15.3	1676	0.0913	0.0001
3330000	15.49	15.49	1681	0.09126250000000001	0.0001
3340000	15.59	15.59	1686	0.091225	0.0001
3350000	15.71	15.71	1690	0.0911875	0.0001
3360000	15.77	15.77	1695	0.09115000000000001	0.0001
3370000	15.78	15.81	1699	0.0911125	0.0001
3380000	15.93	15.93	1704	0.091075	0.0001
3390000	16.01	16.01	1709	0.09103750000000001	0.0001
3400000	15.94	16.01	1713	0.091	0.0001
3410000	15.83	16.01	1717	0.0909625	0.0001
3420000	15.93	16.01	1722	0.090925	0.0001
3430000	15.97	16.01	1726	0.09088750000000001	0.0001
3440000	16.05	16.08	1731	0.09085	0.0001
3450000	16.09	16.09	1736	0.0908125	0.0001
3460000	16.06	16.09	1740	0.09077500000000001	0.0001
3470000	16.05	16.09	1744	0.0907375	0.0001
3480000	16.11	16.13	1749	0.0907	0.0001
3490000	16.13	16.13	1754	0.09066250000000001	0.0001
3500000	16.19	16.19	1758	0.09062500000000001	0.0001
3510000	16.19	16.2	1763	0.0905875	0.0001
3520000	16.25	16.25	1768	0.09055	0.0001
3530000	16.25	16.29	1773	0.09051250000000001	0.0001
3540000	16.27	16.3	1778	0.090475	0.0001
3550000	16.3	16.33	1783	0.0904375	0.0001
3560000	16.34	16.34	1788	0.09040000000000001	0.0001
3570000	16.59	16.59	1793	0.0903625	0.0001
3580000	16.66	16.66	1798	0.090325	0.0001
3590000	16.76	16.78	1803	0.0902875	0.0001
3600000	16.88	16.9	1808	0.09025	0.0001
3610000	16.99	17.0	1813	0.0902125	0.0001
3620000	17.1	17.1	1817	0.090175	0.0001
3630000	17.1	17.13	1822	0.09013750000000001	0.0001
3640000	17.14	17.14	1827	0.0901	0.0001
3650000	17.18	17.2	1831	0.0900625	0.0001
3660000	17.21	17.21	1836	0.09002500000000001	0.0001
3670000	17.38	17.43	1841	0.0899875	0.0001
3680000	17.42	17.44	1845	0.08995	0.0001
3690000	17.35	17.44	1850	0.0899125	0.0001
3700000	17.4	17.44	1855	0.08987500000000001	0.0001
3710000	17.51	17.51	1860	0.0898375	0.0001
3720000	17.56	17.56	1865	0.0898	0.0001
3730000	17.46	17.56	1869	0.08976250000000001	0.0001
3740000	17.49	17.56	1874	0.089725	0.0001
3750000	17.47	17.56	1879	0.0896875	0.0001
3760000	17.41	17.56	1884	0.08965000000000001	0.0001
3770000	17.38	17.56	1889	0.08961250000000001	0.0001
3780000	17.34	17.56	1893	0.089575	0.0001
3790000	17.28	17.56	1899	0.0895375	0.0001
3800000	17.22	17.56	1903	0.08950000000000001	0.0001
3810000	17.23	17.56	1908	0.0894625	0.0001
3820000	17.23	17.56	1913	0.089425	0.0001
3830000	17.21	17.56	1918	0.08938750000000001	0.0001
3840000	17.33	17.56	1922	0.08935	0.0001
3850000	17.28	17.56	1927	0.0893125	0.0001
3860000	17.33	17.56	1932	0.08927500000000001	0.0001
3870000	17.33	17.56	1937	0.0892375	0.0001
3880000	17.38	17.56	1942	0.0892	0.0001
3890000	17.46	17.56	1947	0.0891625	0.0001
3900000	17.5	17.56	1952	0.08912500000000001	0.0001
3910000	17.48	17.56	1956	0.0890875	0.0001
3920000	17.42	17.56	1961	0.08905	0.0001
3930000	17.51	17.56	1966	0.08901250000000001	0.0001
3940000	17.43	17.56	1970	0.088975	0.0001
3950000	17.4	17.56	1975	0.0889375	0.0001
3960000	17.12	17.56	1979	0.0889	0.0001
3970000	17.06	17.56	1984	0.08886250000000001	0.0001
3980000	17.12	17.56	1989	0.088825	0.0001
3990000	17.08	17.56	1994	0.0887875	0.0001
4000000	17.04	17.56	1998	0.08875000000000001	0.0001
4010000	17.11	17.56	2003	0.0887125	0.0001
4020000	17.15	17.56	2008	0.088675	0.0001
4030000	17.05	17.56	2013	0.08863750000000001	0.0001
4040000	17.16	17.56	2018	0.0886	0.0001
4050000	17.08	17.56	2022	0.0885625	0.0001
4060000	17.16	17.56	2028	0.088525	0.0001
4070000	17.1	17.56	2032	0.0884875	0.0001
4080000	17.09	17.56	2037	0.08845	0.0001
4090000	16.94	17.56	2042	0.0884125	0.0001
4100000	16.9	17.56	2046	0.08837500000000001	0.0001
4110000	16.81	17.56	2051	0.0883375	0.0001
4120000	16.85	17.56	2056	0.0883	0.0001
4130000	16.84	17.56	2061	0.08826250000000001	0.0001
