Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
40	1029.8555736541748	1000	42000	18.97741969638755	-1111.651230255999	218	42000
41	1053.1692283153534	1000	43000	18.97741969638755	-19.439087915996907	220	43000
42	1076.7326018810272	1000	44000	18.97741969638755	-104.53082517905698	230	44000
43	1100.252253293991	1000	45000	18.97741969638755	-994.9821642179741	231	45000
44	1124.0651161670685	1000	46000	18.97741969638755	-101.4977709902728	238	46000
45	1147.943757534027	1000	47000	18.97741969638755	-41.58970466459955	244	47000
46	1173.8162097930908	1000	48000	18.97741969638755	-20.227743386269818	247	48000
47	1213.01389169693	1000	49000	18.97741969638755	-61.95084906438744	254	49000
48	1236.0641703605652	1000	50000	18.97741969638755	-33.9053176369778	257	50000
49	1259.2959203720093	1000	51000	18.97741969638755	-92.03196879084108	259	51000
50	1282.7418434619904	1000	52000	18.97741969638755	12.5454362448645	267	52000
51	1306.3689196109772	1000	53000	18.97741969638755	-56.961194554731044	268	53000
52	1329.7415101528168	1000	54000	18.97741969638755	-46.355573946115896	274	54000
53	1353.4199404716492	1000	55000	18.97741969638755	-15.622262392829438	278	55000
54	1376.8726937770844	1000	56000	18.97741969638755	-15.966232775946573	281	56000
55	1400.4755969047546	1000	57000	18.97741969638755	-118.89500129448686	283	57000
56	1443.3262882232666	1000	58000	18.97741969638755	-38.82961845988705	285	58000
57	1466.4119203090668	1000	59000	18.97741969638755	-3.2850877917944343	291	59000
58	1489.8091838359833	1000	60000	18.97741969638755	-10.225884224135205	295	60000
59	1513.2558603286743	1000	61000	18.97741969638755	-123.14108360614156	299	61000
60	1536.5719957351685	1000	62000	18.97741969638755	-257.88103726577447	300	62000
61	1559.7979905605316	1000	63000	18.97741969638755	-37.51076700945201	302	63000
62	1583.1037516593933	1000	64000	18.97741969638755	-302.9168046157986	303	64000
63	1606.668713092804	1000	65000	18.97741969638755	-226.54674791696183	304	65000
64	1629.955962896347	1000	66000	18.97741969638755	-368.8983410578388	305	66000
65	1658.4410939216614	1000	67000	18.97741969638755	-20.382162332932964	308	67000
66	1695.5695168972015	1000	68000	18.97741969638755	3.1219553653404954	311	68000
67	1718.786734342575	1000	69000	18.97741969638755	-214.36273162691305	312	69000
68	1741.941694021225	1000	70000	18.97741969638755	-263.7670341325262	313	70000
69	1765.2941160202026	1000	71000	18.97741969638755	-176.31331099224684	314	71000
70	1788.6067988872528	1000	72000	18.97741969638755	-243.76007628518323	315	72000
71	1811.988754749298	1000	73000	18.97741969638755	-17.25170022081256	317	73000
72	1835.4868433475494	1000	74000	18.97741969638755	-130.4045339911952	318	74000
73	1858.9472661018372	1000	75000	18.97741969638755	-136.74371903784527	319	75000
74	1882.3831305503845	1000	76000	18.97741969638755	-110.32113301109199	320	76000
75	1911.9914283752441	1000	77000	55.634399087872474	55.634399087872474	322	77000
76	1946.6818845272064	1000	78000	55.634399087872474	-37.85521739731365	323	78000
77	1969.7633311748505	1000	79000	166.7585683232407	166.7585683232407	324	79000
78	1993.109977722168	1000	80000	166.7585683232407	-146.9944728797887	325	80000
79	2016.5778315067291	1000	81000	166.7585683232407	17.64640651190006	327	81000
80	2039.9594757556915	1000	82000	166.7585683232407	166.48882237513953	328	82000
81	2063.298022031784	1000	83000	166.7585683232407	11.061932393599136	329	83000
82	2091.5368180274963	1000	84000	166.7585683232407	23.17038497676407	331	84000
83	2126.9211196899414	1000	85000	166.7585683232407	2.771005680420065	333	85000
84	2149.9277918338776	1000	86000	166.7585683232407	1.0237726374668112	338	86000
85	2173.1487605571747	1000	87000	166.7585683232407	2.202327574508521	342	87000
86	2196.5770490169525	1000	88000	166.7585683232407	84.92578905244245	343	88000
87	2219.8104701042175	1000	89000	166.7585683232407	50.698479730555675	344	89000
88	2243.31853723526	1000	90000	226.81741682678359	226.81741682678359	346	90000
89	2266.7326295375824	1000	91000	226.81741682678359	83.12752824849635	348	91000
90	2289.9582166671753	1000	92000	226.81741682678359	97.06989513040003	352	92000
91	2313.4767570495605	1000	93000	226.81741682678359	129.3958433258192	353	93000
92	2342.281276702881	1000	94000	226.81741682678359	31.715042227501407	357	94000
93	2379.2571880817413	1000	95000	226.81741682678359	186.2864174032642	358	95000
94	2402.187869787216	1000	96000	226.81741682678359	35.25148227763041	360	96000
95	2425.4415471553802	1000	97000	226.81741682678359	96.3345367051259	361	97000
96	2448.857429742813	1000	98000	262.7913388950528	262.7913388950528	362	98000
97	2472.2622911930084	1000	99000	262.7913388950528	236.17318611864212	363	99000
98	2495.7260065078735	1000	100000	262.7913388950528	195.80259428252867	364	100000
99	2519.1229956150055	1000	101000	262.7913388950528	96.93076252873315	366	101000
100	2542.5400826931	1000	102000	262.7913388950528	217.92650449859843	367	102000
101	2565.955987215042	1000	103000	262.7913388950528	195.72753655954787	368	103000
102	2600.050459623337	1000	104000	317.20399558458104	317.20399558458104	369	104000
103	2631.6017475128174	1000	105000	317.20399558458104	48.07387654887147	374	105000
104	2654.7239611148834	1000	106000	317.20399558458104	35.17965697337033	378	106000
105	2677.9998531341553	1000	107000	317.20399558458104	-9.621256575408252	380	107000
106	2701.4357023239136	1000	108000	317.20399558458104	295.65496502776784	381	108000
107	2724.876421689987	1000	109000	317.20399558458104	144.1077002510357	382	109000
108	2748.360430955887	1000	110000	317.20399558458104	252.1181950290591	383	110000
109	2771.9025225639343	1000	111000	440.1337636235184	440.1337636235184	384	111000
110	2795.333204984665	1000	112000	440.1337636235184	36.550011268908285	386	112000
111	2818.7270584106445	1000	113000	440.1337636235184	152.95387848592435	387	113000
112	2850.213364839554	1000	114000	440.1337636235184	325.94864140969	388	114000
113	2882.9666724205017	1000	115000	440.1337636235184	427.19318834216006	389	115000
114	2906.048244714737	1000	116000	440.1337636235184	282.31917319258577	390	116000
115	2929.575212955475	1000	117000	440.1337636235184	205.89030075245623	391	117000
116	2953.000693798065	1000	118000	440.1337636235184	279.081134800199	392	118000
117	2976.40376496315	1000	119000	440.1337636235184	111.10477148888276	394	119000
118	2999.7595353126526	1000	120000	440.1337636235184	171.90546974509962	395	120000
119	3023.3014149665833	1000	121000	440.1337636235184	65.57328014749085	398	121000
120	3046.7308387756348	1000	122000	440.1337636235184	147.09348867506503	401	122000
121	3070.312167406082	1000	123000	440.1337636235184	76.18542009939368	402	123000
122	3093.690812110901	1000	124000	440.1337636235184	199.46471775548713	404	124000
123	3126.1810562610626	1000	125000	495.53442382144067	18.475487822530102	406	125000
124	3157.9948675632477	1000	126000	495.53442382144067	159.51809914451118	407	126000
125	3181.202898979187	1000	127000	495.53442382144067	118.9552364343842	409	127000
126	3204.4960067272186	1000	128000	495.53442382144067	239.300224431587	411	128000
127	3227.7241818904877	1000	129000	495.53442382144067	364.0731291877662	412	129000
128	3251.0894005298615	1000	130000	495.53442382144067	476.98226449127384	413	130000
129	3274.4187700748444	1000	131000	495.53442382144067	247.91413301490076	415	131000
130	3297.792186498642	1000	132000	563.8542831888833	-6.795278665356945	418	132000
131	3321.1069729328156	1000	133000	563.8542831888833	133.67529162261982	419	133000
132	3344.922390937805	1000	134000	563.8542831888833	421.19505970438416	420	134000
133	3385.445910215378	1000	135000	563.8542831888833	419.6648181649387	421	135000
134	3408.4575464725494	1000	136000	563.8542831888833	130.46300916466723	422	136000
135	3431.6818130016327	1000	137000	563.8542831888833	193.31300535584302	423	137000
136	3455.2711329460144	1000	138000	563.8542831888833	283.0379514774358	424	138000
137	3478.7382402420044	1000	139000	563.8542831888833	185.57388448536636	425	139000
138	3502.130982398987	1000	140000	563.8542831888833	202.02711802484367	426	140000
139	3525.4616153240204	1000	141000	563.8542831888833	204.4678865597665	427	141000
140	3549.06911945343	1000	142000	563.8542831888833	329.59249619446416	429	142000
141	3572.4996466636658	1000	143000	563.8542831888833	297.88967282537806	430	143000
142	3596.0358765125275	1000	144000	563.8542831888833	246.46879966025807	432	144000
143	3619.407811164856	1000	145000	563.8542831888833	163.5677537825009	433	145000
144	3660.120446920395	1000	146000	563.8542831888833	280.81601190553835	434	146000
145	3682.844471693039	1000	147000	563.8542831888833	8.87460838525919	436	147000
146	3705.9713909626007	1000	148000	563.8542831888833	326.8765564654227	437	148000
147	3729.2229104042053	1000	149000	563.8542831888833	102.33141304660437	441	149000
148	3752.5652418136597	1000	150000	563.8542831888833	305.3734802362967	442	150000
149	3775.8884229660034	1000	151000	563.8542831888833	210.81136132967626	443	151000
150	3799.2232053279877	1000	152000	563.8542831888833	57.7399978187772	446	152000
151	3822.6437842845917	1000	153000	563.8542831888833	206.4047425201267	447	153000
152	3845.944345474243	1000	154000	563.8542831888833	31.24602098732648	449	154000
153	3875.3886210918427	1000	155000	563.8542831888833	444.2616941085901	450	155000
154	3909.86599111557	1000	156000	563.8542831888833	483.1117297743651	452	156000
155	3933.109314441681	1000	157000	563.8542831888833	28.86604025949766	453	157000
156	3956.315256357193	1000	158000	563.8542831888833	384.98809316043594	456	158000
157	3979.682860851288	1000	159000	563.8542831888833	498.6576175460351	458	159000
158	4003.0411002635956	1000	160000	563.8542831888833	269.4494024117706	460	160000
159	4026.488299846649	1000	161000	563.8542831888833	208.80759851599964	462	161000
160	4050.0399804115295	1000	162000	571.4316389439675	571.4316389439675	463	162000
161	4073.913962841034	1000	163000	571.4316389439675	81.63926012660932	465	163000
162	4115.25332403183	1000	164000	731.9705986960178	66.40498940636617	468	164000
163	4138.149200201035	1000	165000	731.9705986960178	166.28718916866166	469	165000
164	4161.413541555405	1000	166000	731.9705986960178	392.9295639341761	470	166000
165	4184.66380906105	1000	167000	731.9705986960178	211.11124058699312	472	167000
166	4207.993415117264	1000	168000	731.9705986960178	61.669178521940964	474	168000
167	4231.493789672852	1000	169000	731.9705986960178	41.1470266219097	476	169000
168	4254.965512514114	1000	170000	848.1520970034672	848.1520970034672	477	170000
169	4278.351035833359	1000	171000	848.1520970034672	544.8428037792181	478	171000
170	4301.782274961472	1000	172000	848.1520970034672	326.4647214893884	481	172000
171	4334.666686534882	1000	173000	848.1520970034672	343.6802452662129	482	173000
172	4365.903886079788	1000	174000	848.1520970034672	162.88160280463964	483	174000
173	4389.192759513855	1000	175000	848.1520970034672	58.24332741463036	485	175000
174	4412.702771186829	1000	176000	848.1520970034672	125.82178631935196	486	176000
175	4436.241189002991	1000	177000	848.1520970034672	211.3507803018684	487	177000
176	4459.6324899196625	1000	178000	848.1520970034672	132.39973677666933	489	178000
177	4482.916387796402	1000	179000	848.1520970034672	39.99548363719455	491	179000
178	4506.354418039322	1000	180000	848.1520970034672	267.43399419935537	492	180000
179	4529.658385038376	1000	181000	848.1520970034672	29.271624007041037	494	181000
180	4569.198617219925	1000	182000	848.1520970034672	13.260045084885522	496	182000
181	4593.724559307098	1000	183000	848.1520970034672	47.583559037825786	497	183000
182	4616.901377916336	1000	184000	848.1520970034672	262.16549367460755	498	184000
183	4640.274270057678	1000	185000	848.1520970034672	385.31465034041355	499	185000
184	4663.751031398773	1000	186000	848.1520970034672	259.33701194487213	500	186000
185	4687.188847064972	1000	187000	848.1520970034672	226.97514585511504	501	187000
186	4710.597263097763	1000	188000	848.1520970034672	311.53950576028564	502	188000
187	4734.088907003403	1000	189000	848.1520970034672	216.3288857816599	504	189000
188	4757.496801614761	1000	190000	848.1520970034672	271.227918536935	505	190000
189	4794.946309328079	1000	191000	848.1520970034672	261.44884908928196	506	191000
190	4820.221257448196	1000	192000	848.1520970034672	42.48152853019417	510	192000
191	4843.547210216522	1000	193000	848.1520970034672	308.75500482747236	511	193000
192	4866.777513027191	1000	194000	848.1520970034672	-4.4694798469023995	514	194000
193	4890.170476675034	1000	195000	848.1520970034672	75.62432032903973	517	195000
194	4913.526233911514	1000	196000	848.1520970034672	203.10460388306092	518	196000
195	4936.941295862198	1000	197000	848.1520970034672	30.596637717932577	521	197000
196	4964.958510637283	1000	198000	848.1520970034672	323.6552688848782	522	198000
197	5000.185769081116	1000	199000	848.1520970034672	37.68883573051828	527	199000
198	5023.277861118317	1000	200000	848.1520970034672	288.4553787858179	528	200000
199	5046.423412799835	1000	201000	848.1520970034672	221.64583442775307	529	201000
200	5069.677473068237	1000	202000	848.1520970034672	179.7829078971922	534	202000
201	5093.1039407253265	1000	203000	848.1520970034672	251.62904395964347	535	203000
202	5116.528243780136	1000	204000	848.1520970034672	320.1028928924774	537	204000
203	5139.997194766998	1000	205000	848.1520970034672	127.57311784176	540	205000
204	5163.5113270282745	1000	206000	848.1520970034672	82.2024799870883	542	206000
205	5187.166995048523	1000	207000	848.1520970034672	777.0202329461513	545	207000
206	5228.846204042435	1000	208000	848.1520970034672	655.2811107332908	546	208000
207	5251.7508664131165	1000	209000	848.1520970034672	141.5747459717257	550	209000
208	5274.875999689102	1000	210000	848.1520970034672	328.27030314435154	551	210000
209	5298.300570964813	1000	211000	848.1520970034672	150.69121049670173	554	211000
210	5321.664829015732	1000	212000	848.1520970034672	269.1333823136542	555	212000
211	5344.969044923782	1000	213000	848.1520970034672	10.557861144374394	557	213000
212	5368.489696979523	1000	214000	848.1520970034672	312.962882423533	558	214000
213	5391.970321178436	1000	215000	848.1520970034672	46.865919198184415	562	215000
214	5433.826310157776	1000	216000	848.1520970034672	357.656672015645	563	216000
215	5456.78000998497	1000	217000	848.1520970034672	45.535443174849064	566	217000
216	5479.974460363388	1000	218000	848.1520970034672	330.4062028817958	567	218000
217	5503.392242908478	1000	219000	848.1520970034672	322.1235590451601	568	219000
218	5526.755989551544	1000	220000	848.1520970034672	144.04952425238835	570	220000
219	5550.213921070099	1000	221000	848.1520970034672	318.15440585805004	571	221000
220	5573.688798189163	1000	222000	848.1520970034672	345.62724924826784	572	222000
221	5597.073546886444	1000	223000	848.1520970034672	29.39122651829726	575	223000
222	5620.45028924942	1000	224000	848.1520970034672	338.5738451486093	576	224000
223	5658.769820213318	1000	225000	848.1520970034672	138.47883729860973	578	225000
224	5686.990109920502	1000	226000	848.1520970034672	2.2821400873722117	581	226000
225	5710.249524593353	1000	227000	848.1520970034672	454.6309806398636	582	227000
226	5733.461676836014	1000	228000	848.1520970034672	303.7598697795825	583	228000
227	5756.852692604065	1000	229000	848.1520970034672	588.0418504082752	584	229000
228	5780.193331956863	1000	230000	848.1520970034672	52.26212426813711	586	230000
229	5803.6311728954315	1000	231000	848.1520970034672	366.0597079971238	587	231000
230	5827.1491158008575	1000	232000	848.1520970034672	51.07447034188964	589	232000
231	5857.013869047165	1000	233000	848.1520970034672	251.76205156072183	590	233000
232	5891.772319793701	1000	234000	848.1520970034672	224.93521986033696	591	234000
233	5914.875007390976	1000	235000	848.1520970034672	460.9861574263944	592	235000
234	5938.202493906021	1000	236000	848.1520970034672	360.4641446457476	593	236000
235	5961.720099210739	1000	237000	848.1520970034672	125.17514049294009	598	237000
236	5985.1409776210785	1000	238000	848.1520970034672	270.730964404504	599	238000
237	6008.574415206909	1000	239000	848.1520970034672	15.103462484735491	602	239000
238	6032.115221977234	1000	240000	848.1520970034672	26.214402281323256	604	240000
239	6055.47373008728	1000	241000	848.1520970034672	651.2812439761232	605	241000
240	6079.590091466904	1000	242000	848.1520970034672	207.55429018652174	606	242000
241	6121.2213587760925	1000	243000	848.1520970034672	351.45818223467285	607	243000
242	6144.210572004318	1000	244000	848.1520970034672	57.11226009672892	608	244000
243	6167.323426961899	1000	245000	848.1520970034672	322.56748537291946	609	245000
244	6190.543085098267	1000	246000	848.1520970034672	86.56683950783528	611	246000
245	6213.946355819702	1000	247000	848.1520970034672	2.0361192697015764	615	247000
246	6237.4974954128265	1000	248000	848.1520970034672	676.0889339499467	616	248000
247	6260.916918754578	1000	249000	848.1520970034672	309.7977113231344	617	249000
248	6284.509772062302	1000	250000	848.1520970034672	-50.79849900799017	620	250000
249	6326.9593987464905	1000	251000	848.1520970034672	39.113949168207476	622	251000
250	6350.557981491089	1000	252000	848.1520970034672	26.429196365421937	624	252000
251	6373.675876617432	1000	253000	848.1520970034672	61.189990580758916	626	253000
252	6396.946621179581	1000	254000	848.1520970034672	-6.137907062507592	628	254000
253	6420.191677331924	1000	255000	848.1520970034672	47.415876847506034	631	255000
254	6443.472465276718	1000	256000	848.1520970034672	373.60940346619634	632	256000
255	6467.007523059845	1000	257000	848.1520970034672	786.2185843317884	633	257000
256	6490.464998960495	1000	258000	848.1520970034672	378.25169077594325	634	258000
257	6530.60237288475	1000	259000	848.1520970034672	442.2438391744211	635	259000
258	6556.050948143005	1000	260000	848.1520970034672	281.5033302651673	636	260000
259	6579.132040977478	1000	261000	848.1520970034672	428.9800882313393	637	261000
260	6602.402002811432	1000	262000	848.1520970034672	660.1138743026544	638	262000
261	6625.842244386673	1000	263000	848.1520970034672	293.4061248844471	641	263000
262	6649.318439483643	1000	264000	848.1520970034672	270.5372021653595	642	264000
263	6672.73580789566	1000	265000	848.1520970034672	193.65232695361385	643	265000
264	6696.141555547714	1000	266000	848.1520970034672	85.2742807846968	645	266000
265	6719.756819486618	1000	267000	848.1520970034672	45.12083878161266	647	267000
266	6762.375686168671	1000	268000	848.1520970034672	539.6132469005636	648	268000
267	6785.786447763443	1000	269000	848.1520970034672	410.2717700389749	649	269000
268	6808.968744754791	1000	270000	848.1520970034672	352.52711006017114	650	270000
269	6832.250701904297	1000	271000	848.1520970034672	33.77029366515678	652	271000
270	6855.450731992722	1000	272000	848.1520970034672	360.73456592751353	654	272000
271	6878.785366773605	1000	273000	848.1520970034672	52.22619342888355	657	273000
272	6902.21547794342	1000	274000	848.1520970034672	89.92206375595384	659	274000
273	6925.735974788666	1000	275000	848.1520970034672	231.8963970748334	660	275000
274	6967.306064128876	1000	276000	848.1520970034672	27.77093336729246	662	276000
275	6991.19043970108	1000	277000	848.1520970034672	313.61760542716564	663	277000
276	7014.2957417964935	1000	278000	848.1520970034672	630.1144780503719	664	278000
277	7037.612819910049	1000	279000	848.1520970034672	647.2469167365138	665	279000
278	7061.072713375092	1000	280000	848.1520970034672	333.7180436292865	666	280000
279	7084.36120557785	1000	281000	848.1520970034672	8.334967647495601	668	281000
280	7107.9654269218445	1000	282000	848.1520970034672	531.6328685708983	669	282000
281	7131.404464960098	1000	283000	848.1520970034672	464.49138795160934	671	283000
282	7159.036312818527	1000	284000	848.1520970034672	337.97799394400135	672	284000
283	7197.178630113602	1000	285000	848.1520970034672	422.9657215273561	673	285000
284	7220.2361714839935	1000	286000	848.1520970034672	444.15875611449064	675	286000
285	7243.535627126694	1000	287000	848.1520970034672	89.49061415354214	677	287000
286	7266.814882040024	1000	288000	939.418357273221	939.418357273221	678	288000
287	7290.3215544223785	1000	289000	939.418357273221	312.0242614464919	679	289000
288	7313.579265356064	1000	290000	939.418357273221	163.81901660060473	681	290000
289	7336.987075328827	1000	291000	939.418357273221	403.62257662345496	682	291000
290	7360.430520057678	1000	292000	939.418357273221	204.2909989708113	684	292000
291	7385.765510559082	1000	293000	939.418357273221	361.8347489254827	685	293000
292	7425.890761613846	1000	294000	939.418357273221	747.1924460432971	686	294000
293	7448.954375267029	1000	295000	939.418357273221	228.39300453452114	687	295000
294	7472.252856016159	1000	296000	939.418357273221	332.98593508329157	688	296000
295	7495.336437702179	1000	297000	939.418357273221	16.74381649945782	691	297000
296	7518.813257455826	1000	298000	939.418357273221	359.1983116693415	693	298000
297	7542.296355962753	1000	299000	939.418357273221	502.7945379340486	694	299000
298	7567.024946451187	1000	300000	939.418357273221	322.5644409533765	695	300000
299	7591.055400848389	1000	301000	939.418357273221	280.2597278695198	697	301000
300	7615.015658855438	1000	302000	939.418357273221	408.6413103774712	698	302000
301	7642.299382925034	1000	303000	939.418357273221	18.601006480192076	700	303000
302	7681.417222261429	1000	304000	939.418357273221	474.7009903220479	701	304000
303	7704.413514375687	1000	305000	939.418357273221	295.89739962862933	702	305000
304	7727.635948419571	1000	306000	939.418357273221	509.76888998172666	704	306000
305	7750.8810522556305	1000	307000	939.418357273221	583.047781790543	705	307000
306	7774.271715164185	1000	308000	939.418357273221	5.263587474689103	707	308000
307	7797.586500883102	1000	309000	939.418357273221	37.56816993508808	709	309000
308	7820.997198104858	1000	310000	939.418357273221	387.2307496148601	710	310000
309	7844.520388126373	1000	311000	939.418357273221	578.9152813946031	711	311000
310	7881.004526138306	1000	312000	939.418357273221	320.5067682599546	712	312000
311	7910.38787484169	1000	313000	939.418357273221	259.58892909753865	715	313000
312	7933.49224448204	1000	314000	939.418357273221	363.0148716115181	716	314000
313	7956.650186538696	1000	315000	939.418357273221	59.317803246437215	719	315000
314	7979.983247756958	1000	316000	939.418357273221	84.47560698778727	721	316000
315	8003.362267494202	1000	317000	939.418357273221	327.60048549247733	722	317000
316	8026.767428398132	1000	318000	939.418357273221	278.90480195797875	723	318000
317	8050.144683837891	1000	319000	939.418357273221	281.6710127588256	724	319000
318	8073.597615003586	1000	320000	960.539573324206	960.539573324206	726	320000
319	8114.638336181641	1000	321000	960.539573324206	265.6065936266196	727	321000
320	8137.71062707901	1000	322000	960.539573324206	138.5196134693931	728	322000
321	8161.053234100342	1000	323000	960.539573324206	10.64890199154548	730	323000
322	8184.314459323883	1000	324000	960.539573324206	403.67088875172675	731	324000
323	8207.789513587952	1000	325000	960.539573324206	378.13746820245126	732	325000
324	8231.220048904419	1000	326000	960.539573324206	621.5681311414544	733	326000
325	8254.60866355896	1000	327000	960.539573324206	360.1833692627526	734	327000
326	8278.08658862114	1000	328000	960.539573324206	4.287830880914223	736	328000
327	8301.43080997467	1000	329000	960.539573324206	503.8498377362894	738	329000
328	8339.65559220314	1000	330000	960.539573324206	116.64318560635698	741	330000
329	8366.316497802734	1000	331000	960.539573324206	226.83716877507646	742	331000
330	8389.796288967133	1000	332000	960.539573324206	493.7511881071488	743	332000
331	8413.462408065796	1000	333000	960.539573324206	219.19458555908417	744	333000
332	8436.923576831818	1000	334000	960.539573324206	111.2318344719228	746	334000
333	8460.322053432465	1000	335000	960.539573324206	408.209813732096	747	335000
334	8483.780587911606	1000	336000	960.539573324206	397.93094086368717	748	336000
335	8507.36786866188	1000	337000	960.539573324206	88.9805132386019	751	337000
336	8530.859600543976	1000	338000	960.539573324206	377.42936592611204	752	338000
337	8557.370040178299	1000	339000	960.539573324206	348.4727585731852	753	339000
338	8596.101904630661	1000	340000	960.539573324206	291.1997232689078	754	340000
339	8619.168038129807	1000	341000	960.539573324206	123.89122414274978	757	341000
340	8642.335588693619	1000	342000	960.539573324206	275.5158033106171	761	342000
341	8665.77338886261	1000	343000	960.539573324206	439.7657014378035	762	343000
342	8689.129316568375	1000	344000	960.539573324206	432.71333463191274	763	344000
343	8712.607610464096	1000	345000	960.539573324206	185.33374869307474	766	345000
344	8736.140245199203	1000	346000	960.539573324206	390.4729271185548	767	346000
345	8759.639785289764	1000	347000	960.539573324206	317.46304261930084	768	347000
346	8783.057723760605	1000	348000	960.539573324206	73.22003124910398	772	348000
347	8820.785137176514	1000	349000	960.539573324206	95.19828944285456	774	349000
348	8847.530145406723	1000	350000	960.539573324206	185.23887730821104	776	350000
349	8870.815089702606	1000	351000	960.539573324206	804.8702951563284	777	351000
350	8894.125215053558	1000	352000	960.539573324206	138.86783108115796	779	352000
351	8917.492820262909	1000	353000	960.539573324206	153.4598025470959	781	353000
352	8940.976729631424	1000	354000	960.539573324206	92.74319343633148	783	354000
353	8964.910144090652	1000	355000	960.539573324206	261.5779583717815	784	355000
354	8988.694403648376	1000	356000	960.539573324206	363.5322776071407	785	356000
355	9012.113934516907	1000	357000	960.539573324206	316.9112496017892	789	357000
356	9035.923843383789	1000	358000	960.539573324206	31.20768964102315	793	358000
357	9076.059561491013	1000	359000	960.539573324206	285.7241260011889	795	359000
358	9099.0064432621	1000	360000	960.539573324206	435.7412404910892	796	360000
359	9122.247933626175	1000	361000	960.539573324206	22.404613846135927	799	361000
360	9145.649921655655	1000	362000	960.539573324206	482.07592552660043	800	362000
361	9169.203194618225	1000	363000	960.539573324206	197.64730941830828	801	363000
362	9192.579520702362	1000	364000	960.539573324206	324.18351812435304	802	364000
363	9216.096540212631	1000	365000	960.539573324206	543.2231155583638	806	365000
364	9239.56625199318	1000	366000	960.539573324206	100.91722389479247	809	366000
365	9263.667074680328	1000	367000	960.539573324206	169.20546831560705	811	367000
366	9303.380716323853	1000	368000	1080.8034313909468	1080.8034313909468	812	368000
367	9326.51034116745	1000	369000	1080.8034313909468	140.18518459400002	814	369000
368	9349.718948602676	1000	370000	1080.8034313909468	261.4271308275265	815	370000
369	9372.969686031342	1000	371000	1080.8034313909468	-14.897812907213247	819	371000
370	9396.443385839462	1000	372000	1080.8034313909468	272.96626826597196	820	372000
371	9419.938699007034	1000	373000	1080.8034313909468	864.562965202153	821	373000
