Iteration	mean_reward_(100_episodes)	best_mean_reward	episodes	exploration	learning_rate
1090000	-19.0	-18.54	2698	0.097975	9.8875e-05
1100000	-18.94	-18.54	2716	0.09775	9.875e-05
1110000	-18.88	-18.54	2734	0.097525	9.8625e-05
1120000	-18.78	-18.54	2753	0.09730000000000001	9.850000000000001e-05
1130000	-18.9	-18.54	2772	0.09707500000000001	9.8375e-05
1140000	-18.98	-18.54	2789	0.09685	9.825e-05
1150000	-18.98	-18.54	2807	0.096625	9.8125e-05
1160000	-19.08	-18.54	2825	0.0964	9.800000000000001e-05
1170000	-19.08	-18.54	2843	0.09617500000000001	9.787500000000001e-05
1180000	-19.14	-18.54	2862	0.09595000000000001	9.775e-05
1190000	-19.06	-18.54	2881	0.095725	9.7625e-05
1200000	-19.25	-18.54	2900	0.0955	9.75e-05
1210000	-19.17	-18.54	2917	0.095275	9.737500000000001e-05
1220000	-19.27	-18.54	2935	0.09505000000000001	9.725e-05
1230000	-19.16	-18.54	2953	0.094825	9.7125e-05
1240000	-19.05	-18.54	2971	0.0946	9.7e-05
1250000	-19.11	-18.54	2990	0.094375	9.687500000000001e-05
1260000	-19.06	-18.54	3008	0.09415000000000001	9.675000000000001e-05
1270000	-19.05	-18.54	3025	0.09392500000000001	9.6625e-05
1280000	-19.01	-18.54	3043	0.0937	9.65e-05
1290000	-19.06	-18.54	3061	0.093475	9.6375e-05
1300000	-19.11	-18.54	3080	0.09325	9.625000000000001e-05
1310000	-19.06	-18.54	3098	0.09302500000000001	9.6125e-05
1320000	-19.05	-18.54	3115	0.09280000000000001	9.6e-05
1330000	-19.15	-18.54	3133	0.092575	9.5875e-05
1340000	-19.02	-18.54	3151	0.09235	9.575000000000001e-05
1350000	-19.13	-18.54	3170	0.09212500000000001	9.562500000000001e-05
1360000	-19.08	-18.54	3188	0.09190000000000001	9.55e-05
1370000	-19.19	-18.54	3207	0.091675	9.5375e-05
1380000	-19.25	-18.54	3227	0.09145	9.525000000000001e-05
1390000	-19.32	-18.54	3245	0.091225	9.512500000000001e-05
1400000	-19.28	-18.54	3264	0.091	9.5e-05
1410000	-19.31	-18.54	3283	0.09077500000000001	9.4875e-05
1420000	-19.22	-18.54	3301	0.09055	9.475e-05
1430000	-19.11	-18.54	3318	0.090325	9.462500000000001e-05
1440000	-19.0	-18.54	3336	0.0901	9.45e-05
1450000	-18.87	-18.54	3353	0.08987500000000001	9.4375e-05
1460000	-18.83	-18.54	3369	0.08965000000000001	9.425e-05
1470000	-18.71	-18.54	3387	0.089425	9.412500000000001e-05
1480000	-18.68	-18.54	3402	0.0892	9.400000000000001e-05
1490000	-18.66	-18.54	3419	0.088975	9.3875e-05
1500000	-18.6	-18.54	3437	0.08875000000000001	9.375e-05
1510000	-18.61	-18.54	3455	0.088525	9.3625e-05
1520000	-18.6	-18.54	3473	0.0883	9.350000000000001e-05
1530000	-18.63	-18.54	3491	0.088075	9.3375e-05
1540000	-18.8	-18.54	3508	0.08785	9.325e-05
1550000	-18.6	-18.54	3523	0.08762500000000001	9.3125e-05
1560000	-18.75	-18.54	3540	0.0874	9.300000000000001e-05
1570000	-18.7	-18.54	3557	0.087175	9.287500000000001e-05
1580000	-18.7	-18.54	3573	0.08695	9.275e-05
1590000	-18.68	-18.54	3589	0.08672500000000001	9.2625e-05
1600000	-18.44	-18.41	3607	0.08650000000000001	9.25e-05
1610000	-18.53	-18.38	3623	0.086275	9.237500000000001e-05
1620000	-18.39	-18.34	3640	0.08605	9.225e-05
1630000	-18.48	-18.34	3658	0.085825	9.2125e-05
1640000	-18.17	-18.17	3673	0.08560000000000001	9.2e-05
1650000	-18.16	-18.07	3689	0.085375	9.1875e-05
1660000	-18.29	-18.07	3706	0.08515	9.175000000000001e-05
1670000	-18.25	-18.07	3722	0.084925	9.1625e-05
1680000	-18.38	-18.07	3739	0.0847	9.15e-05
1690000	-18.37	-18.07	3756	0.08447500000000001	9.137500000000001e-05
1700000	-18.64	-18.07	3772	0.08425	9.125000000000001e-05
1710000	-18.64	-18.07	3787	0.084025	9.1125e-05
1720000	-18.5	-18.07	3802	0.0838	9.1e-05
1730000	-18.39	-18.07	3819	0.08357500000000001	9.0875e-05
1740000	-18.29	-18.07	3836	0.08335000000000001	9.075000000000001e-05
1750000	-18.15	-18.07	3852	0.083125	9.062500000000001e-05
1760000	-18.07	-18.04	3869	0.0829	9.05e-05
1770000	-17.91	-17.91	3885	0.082675	9.0375e-05
1780000	-17.88	-17.88	3900	0.08245	9.025e-05
1790000	-17.94	-17.88	3915	0.082225	9.012500000000001e-05
1800000	-18.09	-17.88	3932	0.082	9e-05
1810000	-18.05	-17.88	3947	0.081775	8.9875e-05
1820000	-18.06	-17.88	3963	0.08155000000000001	8.975e-05
1830000	-18.1	-17.88	3979	0.08132500000000001	8.962500000000001e-05
1840000	-18.36	-17.88	3997	0.0811	8.950000000000001e-05
